title	lnbr	line	enca_position	enca_type	rule_ids
disco010t_0191_02_annot	14	{pez N} {que Q} {un D} {tumbo N} {arrojó V} {sobre P} {la D} {playa N} {... O}	I	"sirrem_adj_noun"	"pp02"
disco010t_0191_03_annot	1	{Si C} {falta V} {libertad N} {, O} {sobra V} {la D} {vida N} {... O}	O	""	""
disco010t_0191_03_annot	2	{Pensándolo R} {quizás A} {el D} {vil N} {tirano G} {, O}	O	""	""
disco010t_0191_03_annot	3	{vuelve V} {a P} {ponerme V} {el D} {hierro N} {entre P} {las D} {manos N}	O	""	""
disco010t_0191_03_annot	4	{y C} {renueva V} {la D} {lucha N} {concluida G} {... O}	O	""	""
disco010t_0191_03_annot	5	{Pensándolo R} {también A} {, O} {rota V} {la D} {brida N} {, O}	O	""	""
disco010t_0191_03_annot	6	{pábulo N} {doy V} {a P} {mi D} {furor N} {insano G} {: O}	O	""	""
disco010t_0191_03_annot	7	{¡ O} {jamás A} {el D} {que Q} {me Q} {hirió V} {pretenda V} {en P} {vano G}	O	""	""
disco010t_0191_03_annot	8	{halagarme C} {curándome V} {la D} {herida N} {. O}	O	""	""
disco010t_0191_03_annot	9	{Por P} {eso Q} {en P} {la D} {prisión N} {el D} {verso N} {zumba V}	B	"enlace_subj_verb"	"ld01"
disco010t_0191_03_annot	10	{pidiendo V} {sólo A} {libertad N} {o C} {entierro N} {; O}	I	"enlace_subj_verb"	"ld01"
disco010t_0191_03_annot	11	{que C} {una D} {puerta N} {también A} {se Q} {abre V} {en P} {la D} {tumba N} {... O}	O	""	""
disco010t_0191_03_annot	12	{Y C} {muerte N} {pido V} {en P} {dolorosa G} {queja N} {; O}	O	""	""
disco010t_0191_03_annot	13	{porque C} {me Q} {aflige V} {contemplar V} {el D} {hierro N} {, O}	O	""	""
disco010t_0191_03_annot	14	{de P} {arma N} {de P} {honor N} {, O} {prostituido G} {en P} {reja N} {... O}	O	""	""
disco010t_0191_04_annot	1	{Mientras C} {haya V} {en P} {la D} {cúspide N} {un D} {tirano N} {, O}	O	""	""
disco010t_0191_04_annot	2	{mientras C} {haya V} {en P} {el D} {antro N} {un D} {prisionero N} {, O}	O	""	""
disco010t_0191_04_annot	3	{mientras C} {en P} {la D} {ciudad N} {quiera V} {el D} {guerrero N}	O	""	""
disco010t_0191_04_annot	4	{hacer V} {lo D} {que Q} {en P} {la D} {breña G} {y C} {en P} {el D} {llano G} {, O}	O	""	""
disco010t_0191_04_annot	5	{mientras C} {no A} {se Q} {alce V} {el D} {Pueblo R} {soberano N} {, O}	O	""	""
disco010t_0191_04_annot	6	{yo Q} {, O} {hecho V} {Job R} {de P} {este D} {inmundo N} {estercolero G} {, O}	O	""	""
disco010t_0191_04_annot	7	{he V} {de P} {cantar V} {las D} {rabias N} {que Q} {el D} {acero N}	B	"enlace_subj_verb"	"ld01"
disco010t_0191_04_annot	8	{siente V} {al P} {hallarse V} {entre P} {la D} {puerca N} {mano N} {... O}	I	"enlace_subj_verb"	"ld01"
disco010t_0191_04_annot	9	{Y C} {cual Q} {mano N} {que Q} {rueda V} {cercenada G}	O	""	""
disco010t_0191_04_annot	10	{prendida G} {siempre A} {al P} {puño N} {de P} {la D} {espada N} {, O}	O	""	""
disco010t_0191_04_annot	11	{bregando V} {seguiré V} {siempre A} {con P} {ira N} {... O}	O	""	""
disco010t_0191_04_annot	12	{Y C} {logrando V} {aplastar V} {a P} {los D} {perversos G}	B	"enlace_od_verb"	"ld02"
disco010t_0191_04_annot	13	{los D} {hundiré N} {en P} {la D} {cárcel N} {de P} {mis D} {versos N} {; O}	I	"enlace_od_verb"	"ld02"
disco010t_0191_04_annot	14	{¡ O} {y C} {como C} {reja G} {les Q} {pondré V} {mi D} {lira N} {! O}	O	""	""
disco010t_0191_annot	1	{Es V} {la D} {Pampa R} {hecha G} {hombre N} {: O} {es V} {un D} {pedazo N}	B	"sirrem_noun_prep"	"pp06.1"
disco010t_0191_annot	2	{de P} {brava N} {tierra N} {sobre P} {el D} {sol N} {tendida G}	IB	"sirrem_noun_prep
sirrem_adj_adv"	"pp06.1
pp10"
disco010t_0191_annot	3	{Ya A} {a P} {indómito N} {corcel D} {pone V} {la D} {brida N} {, O}	I	"sirrem_adj_adv"	"pp10"
disco010t_0191_annot	4	{ya A} {lacea V} {una D} {res N} {: O} {él Q} {es V} {el D} {brazo N}	O	""	""
disco010t_0191_annot	5	{Al P} {son N} {de P} {la D} {guitarra N} {, O} {en P} {el D} {regazo N}	B	"sirrem_noun_prep"	"pp06.1"
disco010t_0191_annot	6	{de P} {su D} {" O} {prenda N} {" O} {, O} {quejoso V} {de P} {la D} {vida N} {, O}	I	"sirrem_noun_prep"	"pp06.1"
disco010t_0191_annot	7	{desenvuelve V} {con P} {voz N} {adolorida G}	O	""	""
disco010t_0191_annot	8	{una D} {canción N} {como C} {si C} {fuera V} {un D} {lazo N}	O	""	""
disco010t_0191_annot	9	{Cuadro R} {es V} {la D} {Pampa R} {en P} {que C} {el D} {afán N} {se Q} {encierra V}	O	""	""
disco010t_0191_annot	10	{del P} {gaucho N} {, O} {erguido G} {en P} {actitud N} {briosa G} {, O}	O	""	""
disco010t_0191_annot	11	{sobre P} {ese D} {gran G} {cansancio N} {de P} {la D} {tierra N} {; O}	O	""	""
disco010t_0191_annot	12	{porque C} {el D} {bostezo N} {de P} {la D} {Pampa R} {verde G}	O	""	""
disco010t_0191_annot	13	{es V} {como C} {una D} {fatiga N} {que Q} {reposa V}	O	""	""
disco010t_0191_annot	14	{o C} {es V} {como C} {una D} {esperanza N} {que Q} {se Q} {pierde V}	O	""	""
disco010t_0192_annot	1	{No A} {beberé V} {en P} {las D} {linfas N} {de P} {la D} {castalia N} {fuente N} {, O}	O	""	""
disco010t_0192_annot	2	{ni C} {cruzaré V} {los D} {bosques N} {floridos G} {del P} {Parnaso R}	O	""	""
disco010t_0192_annot	3	{ni C} {tras P} {las D} {nueve D} {hermanas N} {dirigiré V} {mi D} {paso N} {: O}	O	""	""
disco010t_0192_annot	4	{pero C} {, O} {al P} {cantar V} {mis D} {himnos N} {, O} {levantaré V} {la D} {frente N} {. O}	O	""	""
disco010t_0192_annot	5	{Mi D} {culto N} {no A} {es V} {el D} {culto N} {de P} {la D} {pasada G} {gente N} {, O}	O	""	""
disco010t_0192_annot	6	{ni C} {me Q} {es V} {bastante A} {el D} {vuelo N} {solemne G} {del P} {Pegaso R} {: O}	O	""	""
disco010t_0192_annot	7	{los D} {trópicos N} {avivan V} {la D} {flama N} {en P} {que Q} {me Q} {abraso V} {; O}	O	""	""
disco010t_0192_annot	8	{y C} {en P} {mis D} {oídos N} {suenan V} {la D} {voz N} {de P} {un D} {Continente R} {. O}	O	""	""
disco010t_0192_annot	9	{Yo Q} {beberé V} {en P} {las D} {aguas N} {de P} {caudalosos G} {ríos N} {; O}	O	""	""
disco010t_0192_annot	10	{yo Q} {cruzare V} {otros D} {bosques N} {lozanos G} {y C} {bravíos G} {; O}	O	""	""
disco010t_0192_annot	11	{yo Q} {buscaré V} {a P} {otra D} {Musa R} {que Q} {asombre V} {al P} {Universo R} {. O}	O	""	""
disco010t_0192_annot	12	{Yo Q} {de P} {una D} {rima N} {fácil G} {haré V} {mi D} {carabela N} {; O}	O	""	""
disco010t_0192_annot	13	{me Q} {sentaré V} {en P} {la D} {popa N} {; O} {desataré V} {la D} {vela N} {; O}	O	""	""
disco010t_0192_annot	14	{y C} {zarparé V} {a P} {las D} {Indias R} {, O} {como C} {un D} {Colón R} {del P} {verso N} {. O}	O	""	""
disco010t_0193_annot	1	{Cada D} {volcán N} {levanta V} {su D} {figura N} {, O}	O	""	""
disco010t_0193_annot	2	{cual Q} {si C} {de P} {pronto A} {, O} {ante P} {la D} {faz N} {del P} {cielo N} {, O}	O	""	""
disco010t_0193_annot	3	{suspendiesen V} {el D} {ángulo N} {de P} {un D} {vuelo N}	B	"enlace_od_verb"	"ld02"
disco010t_0193_annot	4	{dos D} {dedos N} {invisibles G} {de P} {la D} {altura N}	I	"enlace_od_verb"	"ld02"
disco010t_0193_annot	5	{La D} {cresta N} {es V} {blanca G} {y C} {como C} {blanca G} {pura G} {: O}	O	""	""
disco010t_0193_annot	6	{la D} {entraña V} {hierve N} {en P} {inflamado G} {anhelo N} {; O}	O	""	""
disco010t_0193_annot	7	{y C} {sobre P} {el D} {horno N} {aquel D} {contrasta V} {el D} {hielo N} {, O}	O	""	""
disco010t_0193_annot	8	{cual Q} {sobre P} {una D} {pasión N} {un D} {alma N} {dura G} {. O}	O	""	""
disco010t_0193_annot	9	{Los D} {volcanes N} {son V} {túmulos N} {de P} {piedra N} {, O}	O	""	""
disco010t_0193_annot	10	{pero C} {a P} {sus D} {pies N} {los D} {valles N} {que Q} {florecen V}	B	"enlace_subj_verb"	"ld01"
disco010t_0193_annot	11	{fingen V} {alfombras N} {de P} {irisada N} {yedra G} {; O}	I	"enlace_subj_verb"	"ld01"
disco010t_0193_annot	12	{y C} {por P} {eso Q} {, O} {entre P} {campos N} {de P} {colores N} {, O}	O	""	""
disco010t_0193_annot	13	{al P} {destacarse V} {en P} {el D} {azul N} {, O} {parecen V}	O	""	""
disco010t_0193_annot	14	{cestas N} {volcadas G} {derramando V} {flores N} {. O}	O	""	""
disco010t_0194_annot	1	{Robó V} {el D} {oro N} {su D} {lustre N} {a P} {tu D} {cabello N}	O	""	""
disco010t_0194_annot	2	{y C} {a P} {tu D} {boca N} {el D} {coral G} {su D} {sangre N} {pura G} {; O}	O	""	""
disco010t_0194_annot	3	{ostenta V} {el D} {mármol N} {como C} {tú Q} {su D} {albura N}	O	""	""
disco010t_0194_annot	4	{y C} {el D} {cisne N} {arquea V} {como C} {tú Q} {su D} {cuello N}	O	""	""
disco010t_0194_annot	5	{En P} {tu D} {sonrisa N} {se Q} {estremece V} {el D} {sello N}	B	"sirrem_noun_prep"	"pp06.1"
disco010t_0194_annot	6	{de P} {un D} {beso N} {del P} {amor N} {a P} {la D} {hermosura N} {, O}	I	"sirrem_noun_prep"	"pp06.1"
disco010t_0194_annot	7	{y C} {en P} {tu D} {mirada N} {trémula G} {fulgura V}	O	""	""
disco010t_0194_annot	8	{la D} {lucha N} {de P} {una D} {sombra N} {y C} {un D} {destello N}	O	""	""
disco010t_0194_annot	9	{Lohengrín R} {te Q} {ha V} {soñado V} {como C} {un D} {rubio G}	B	"sirrem_adj_noun"	"pp02"
disco010t_0194_annot	10	{querub N} {, O} {envuelto G} {entre P} {flotantes G} {tules N} {, O}	I	"sirrem_adj_noun"	"pp02"
disco010t_0194_annot	11	{sobre P} {su D} {cisne N} {blanco G} {, O} {en P} {el D} {Danubio R} {; O}	O	""	""
disco010t_0194_annot	12	{y C} {ha V} {visto V} {que C} {halagando V} {sus D} {antojos N} {, O}	O	""	""
disco010t_0194_annot	13	{no A} {son V} {tus D} {ojos N} {como C} {el D} {cielo N} {azules G} {, O}	O	""	""
disco010t_0194_annot	14	{sino C} {el D} {cielo N} {es V} {azul G} {como C} {tus D} {ojos N} {. O}	O	""	""
disco010t_0195_annot	1	{Es V} {un D} {pájaro N} {mudo G} {, O} {pero C} {hermoso G} {; O} {una D} {alhaja N}	B	"oracional"	"cp01"
disco010t_0195_annot	2	{que Q} {ha V} {salido V} {volando V} {de P} {un D} {arcón N} {reluciente A}	I	"oracional"	"cp01"
disco010t_0195_annot	3	{En P} {el D} {hueco N} {de P} {un D} {tronco N} {, O} {fino G} {estuche N} {trabaja V} {, O}	O	""	""
disco010t_0195_annot	4	{donde Q} {finge V} {un D} {penacho N} {de P} {monárquica G} {frente A}	O	""	""
disco010t_0195_annot	5	{Nunca A} {en P} {vil G} {cautiverio N} {sus D} {prestigios N} {rebaja V} {; O}	O	""	""
disco010t_0195_annot	6	{y C} {antes A} {goza V} {el D} {orgullo N} {de P} {morir V} {libremente A} {: O}	O	""	""
disco010t_0195_annot	7	{si C} {se Q} {quiebran V} {las D} {plumas N} {en P} {su D} {estuche N} {se Q} {encaja V}	O	""	""
disco010t_0195_annot	8	{y C} {principia V} {a P} {morirse V} {de P} {la D} {pena N} {que Q} {siente V} {. O}	O	""	""
disco010t_0195_annot	9	{Tal D} {orgullo N} {es V} {su D} {orgullo N} {que C} {es V} {un D} {símbolo N} {alado G} {, O}	O	""	""
disco010t_0195_annot	10	{por P} {su D} {gesto N} {de P} {raza N} {, O} {por P} {su D} {instinto N} {de P} {gloria N} {: O}	O	""	""
disco010t_0195_annot	11	{él Q} {jamás A} {vivió V} {en P} {rejas N} {, O} {ni C} {jamás A} {se Q} {ha V} {manchado V} {. O}	O	""	""
disco010t_0195_annot	12	{Con P} {nobleza N} {de P} {artista N} {y C} {altivez N} {de P} {guerrero N} {, O}	O	""	""
disco010t_0195_annot	13	{¡ O} {merecía V} {la D} {suerte N} {de P} {haber V} {sido V} {en P} {la D} {Historia R}	O	""	""
disco010t_0195_annot	14	{un D} {blasón N} {con P} {la D} {frase N} {de P} {Francisco R} {primero G} {! O}	O	""	""
disco010t_0196_annot	1	{Cartagena R} {de P} {Indias R} {: O} {tú Q} {que C} {, O} {a P} {solas G} {, O}	O	""	""
disco010t_0196_annot	2	{entre P} {el D} {rigor N} {de P} {las D} {murallas N} {fieras G} {, O}	O	""	""
disco010t_0196_annot	3	{crees N} {que Q} {te Q} {acarician V} {las D} {banderas N}	B	"sirrem_noun_prep"	"pp06.1"
disco010t_0196_annot	4	{de P} {pretéritas N} {huestes G} {españolas G} {; O}	I	"sirrem_noun_prep"	"pp06.1"
disco010t_0196_annot	5	{tú Q} {, O} {que Q} {ciñes N} {radiantes G} {aureolas N} {, O}	O	""	""
disco010t_0196_annot	6	{desenvuelves N} {, O} {soñando V} {en P} {las D} {riberas N} {, O}	O	""	""
disco010t_0196_annot	7	{la D} {perezosa G} {voz N} {de P} {tus D} {palmeras N}	O	""	""
disco010t_0196_annot	8	{y C} {el D} {escándalo N} {eterno G} {de P} {tus D} {olas N} {. O}	O	""	""
disco010t_0196_annot	9	{¿ O} {Para P} {qué Q} {es V} {despertar V} {, O} {bella G} {durmiente A} {? O}	O	""	""
disco010t_0196_annot	10	{Los D} {piratas N} {tus D} {sueños N} {mortifican V} {, O}	O	""	""
disco010t_0196_annot	11	{mas A} {tú Q} {, O} {siempre A} {serena G} {, O} {te Q} {destacas V} {; O}	O	""	""
disco010t_0196_annot	12	{y C} {los D} {párpados N} {cierras D} {blandamente G} {, O}	O	""	""
disco010t_0196_annot	13	{mientras C} {que C} {tus D} {palmeras N} {te Q} {abanican V}	O	""	""
disco010t_0196_annot	14	{y C} {tus D} {olas N} {te Q} {mecen V} {como C} {hamacas N} {. O}	O	""	""
disco010t_0197_annot	1	{¡ O} {Cuántas D} {aves N} {que Q} {anidan V} {sin P} {recelo N}	O	""	""
disco010t_0197_annot	2	{en P} {un D} {árbol N} {, O} {que Q} {luego A} {es V} {cruz N} {o C} {nave N} {, O}	O	""	""
disco010t_0197_annot	3	{tienden V} {por P} {fuerza N} {misteriosa G} {y C} {grave G} {, O}	O	""	""
disco010t_0197_annot	4	{como C} {el D} {árbol N} {también A} {, O} {al P} {mar N} {o C} {al P} {cielo N} {! O}	O	""	""
disco010t_0197_annot	5	{El D} {ave N} {es V} {ambición N} {que Q} {huye V} {del P} {suelo N}	O	""	""
disco010t_0197_annot	6	{y C} {es V} {alerta N} {estentóreo G} {o C} {trino G} {suave G} {, O}	O	""	""
disco010t_0197_annot	7	{que C} {el D} {canto N} {más A} {glorioso G} {es V} {el D} {del P} {ave N}	O	""	""
disco010t_0197_annot	8	{y C} {la D} {línea N} {más A} {pura G} {es V} {la D} {del P} {vuelo N}	O	""	""
disco010t_0197_annot	9	{¡ O} {No A} {importa V} {- O} {ya A} {que C} {el D} {sol N} {rasga V} {las D} {brumas N} {- O}	O	""	""
disco010t_0197_annot	10	{que C} {el D} {mar N} {persiga V} {al P} {bien N} {y C} {el D} {buitre N} {altivo G}	B	"sirrem_adj_prep"	"pd02"
disco010t_0197_annot	11	{a P} {la D} {paloma N} {, O} {hecho V} {un D} {Satán R} {con P} {plumas N} {, O}	I	"sirrem_adj_prep"	"pd02"
disco010t_0197_annot	12	{que Q} {, O} {mientras C} {alas N} {tengan V} {y C} {garganta N} {, O}	O	""	""
disco010t_0197_annot	13	{serán V} {las D} {aves N} {el D} {emblema N} {vivo G}	B	"sirrem_noun_prep"	"pp05"
disco010t_0197_annot	14	{de P} {todo D} {lo D} {que Q} {vuela V} {y C} {lo D} {que Q} {canta V} {! O}	I	"sirrem_noun_prep"	"pp05"
disco010t_0198_annot	1	{Ese Q} {, O} {Pizarro R} {: O} {el D} {de P} {la D} {frente N} {erguida G}	O	""	""
disco010t_0198_annot	2	{Ese Q} {, O} {Cortés R} {: O} {el D} {del P} {caballo N} {undoso G}	O	""	""
disco010t_0198_annot	3	{Pasa R} {Alvarado R} {en P} {su D} {corcel N} {nervioso G} {; O}	O	""	""
disco010t_0198_annot	4	{Valdivia R} {lleva V} {el D} {suyo Q} {de P} {la D} {brida N} {. O}	O	""	""
disco010t_0198_annot	5	{¿ O} {Y C} {ése Q} {? O} {¿ O} {Y C} {aquél Q} {? O} {En P} {púrpura N} {encendida G}	O	""	""
disco010t_0198_annot	6	{envueltos G} {van V} {bregando V} {sin P} {reposo N} {, O}	O	""	""
disco010t_0198_annot	7	{a P} {manera N} {del P} {grupo N} {luminoso G}	B	"sirrem_noun_prep"	"pp05"
disco010t_0198_annot	8	{de P} {los D} {conquistadores N} {de P} {la D} {vida N}	IB	"sirrem_noun_prep
sirrem_adj_noun"	"pp05
pp02"
disco010t_0198_annot	9	{Cuajado G} {en P} {oro N} {el D} {puño N} {del P} {cuchillo N} {, O}	I	"sirrem_adj_noun"	"pp02"
disco010t_0198_annot	10	{la D} {coraza N} {, O} {cubierta N} {de P} {fulgores N} {; O}	O	""	""
disco010t_0198_annot	11	{pleno G} {de P} {sol N} {, O} {el D} {reluciente N} {casco N} {: O}	O	""	""
disco010t_0198_annot	12	{pasando V} {van V} {, O} {con P} {el D} {temblor N} {de P} {un D} {brillo N} {, O}	O	""	""
disco010t_0198_annot	13	{cual Q} {si C} {fuesen V} {bordados V} {en P} {colores N}	B	"sirrem_noun_prep"	"pd02"
disco010t_0198_annot	14	{sobre P} {grandes G} {tapices N} {de P} {Damasco R}	I	"sirrem_noun_prep"	"pd02"
disco010t_0199_annot	1	{Pasan V} {por P} {mis D} {estrofas N} {los D} {virreyes N} {egregios G}	O	""	""
disco010t_0199_annot	2	{y C} {las D} {líricas G} {damas N} {de P} {otros D} {tiempo N} {de P} {amor N} {; O}	O	""	""
disco010t_0199_annot	3	{pero C} {, O} {en P} {verdad N} {, O} {si C} {entonces A} {canto N} {los D} {florilegios N}	O	""	""
disco010t_0199_annot	4	{y C} {las D} {fiestas N} {galanas G} {, O} {canto N} {un D} {canto N} {mayor G} {, O}	O	""	""
disco010t_0199_annot	5	{cuando C} {me Q} {dan V} {las D} {selvas N} {vírgenes G} {sus D} {arpegios N}	O	""	""
disco010t_0199_annot	6	{y C} {su D} {orgullo N} {los Q} {incas N} {y C} {Pizarro R} {su D} {ardor N} {, O}	O	""	""
disco010t_0199_annot	7	{y C} {así A} {soy V} {, O} {en P} {las D} {pompas N} {de P} {mis D} {cánticos N} {regios G} {, O}	O	""	""
disco010t_0199_annot	8	{algo Q} {precolombino G} {y C} {algo Q} {conquistador G}	O	""	""
disco010t_0199_annot	9	{Soy V} {épico G} {dos D} {veces N} {, O} {y C} {estoy V} {enamorado G}	B	"sirrem_adj_prep"	"pp07"
disco010t_0199_annot	10	{del P} {Sol R} {que Q} {hay V} {en P} {mi D} {fina G} {coraza N} {de P} {soldado N}	I	"sirrem_adj_prep"	"pp07"
disco010t_0199_annot	11	{y C} {del P} {león N} {rampante G} {que Q} {ilustra V} {mi D} {broquel N} {: O}	O	""	""
disco010t_0199_annot	12	{tal Q} {el D} {verso N} {en P} {que Q} {canto N} {del P} {virrey N} {la D} {fortuna N}	O	""	""
disco010t_0199_annot	13	{es V} {un D} {Sol R} {que Q} {en P} {las D} {tardes N} {le Q} {da V} {un D} {beso N} {a P} {la D} {Luna R}	O	""	""
disco010t_0199_annot	14	{o C} {un D} {león N} {que Q} {en P} {los D} {labios N} {tiene V} {un D} {poco Q} {de P} {miel N}	O	""	""
disco010t_0200_annot	1	{Silencio R} {y C} {soledad N} {Nada Q} {se Q} {mueve V}	B	"sirrem_verb_adv"	"pp11"
disco010t_0200_annot	2	{Apenas A} {, O} {a P} {lo D} {lejos A} {, O} {en P} {hilera N} {, O}	I	"sirrem_verb_adv"	"pp11"
disco010t_0200_annot	3	{las D} {vicuñas N} {con P} {rápida G} {carrera N}	B	"enlace_subj_verb"	"ld01"
disco010t_0200_annot	4	{pasan V} {, O} {a P} {modo N} {de P} {una D} {sombra N} {leve G}	I	"enlace_subj_verb"	"ld01"
disco010t_0200_annot	5	{¿ O} {Quién Q} {a P} {medir V} {esa D} {extensión N} {se Q} {atreve V} {? O}	O	""	""
disco010t_0200_annot	6	{Sólo A} {la D} {desplegada G} {cordillera N} {, O}	O	""	""
disco010t_0200_annot	7	{que Q} {s N} {encorva V} {después A} {, O} {a P} {la D} {manera N}	B	"sirrem_noun_prep"	"pp06.1"
disco010t_0200_annot	8	{de P} {un D} {colosal N} {paréntesis N} {de P} {nieve N}	I	"sirrem_noun_prep"	"pp06.1"
disco010t_0200_annot	9	{Vano R} {será V} {que C} {busque V} {la D} {mirada N}	O	""	""
disco010t_0200_annot	10	{alegría N} {de P} {vívidos G} {colores N} {, O}	O	""	""
disco010t_0200_annot	11	{en P} {la D} {tristeza N} {de P} {la D} {puna N} {helada G} {: O}	O	""	""
disco010t_0200_annot	12	{sin P} {mariposas N} {, O} {pájaros N} {, O} {ni C} {flores N} {, O}	O	""	""
disco010t_0200_annot	13	{es V} {una D} {inmensidad N} {deshabitada G} {, O}	O	""	""
disco010t_0200_annot	14	{como C} {si C} {fuese V} {un D} {alma N} {sin P} {amores N} {. O}	O	""	""
disco010t_0201_annot	1	{Lloran V} {las D} {cumbres N} {lágrimas N} {de P} {hielo N} {, O}	O	""	""
disco010t_0201_annot	2	{que Q} {corren V} {por P} {las D} {trágicas N} {pendientes G} {, O}	O	""	""
disco010t_0201_annot	3	{y C} {van V} {formando V} {en P} {su D} {camino N} {fuentes N} {, O}	O	""	""
disco010t_0201_annot	4	{enamoradas G} {del P} {azul N} {del P} {cielo N} {. O}	O	""	""
disco010t_0201_annot	5	{Entre P} {las D} {grietas N} {del P} {musgoso G} {suelo N} {, O}	O	""	""
disco010t_0201_annot	6	{aprisionan V} {sus D} {linfas N} {los D} {torrentes N} {, O}	O	""	""
disco010t_0201_annot	7	{a P} {manera N} {de P} {alhajas N} {refulgentes G}	B	"sirrem_adj_prep"	"pd02"
disco010t_0201_annot	8	{entre P} {estuches N} {de P} {verde G} {terciopelo N}	I	"sirrem_adj_prep"	"pd02"
disco010t_0201_annot	9	{Súbito R} {ensanchan V} {sus D} {ruidosas G} {quejas N} {; O}	O	""	""
disco010t_0201_annot	10	{y C} {, O} {dibujando V} {monacales G} {tocas N} {, O}	O	""	""
disco010t_0201_annot	11	{envuelven P} {su D} {cristal N} {en P} {densas G} {brumas N} {. O}	O	""	""
disco010t_0201_annot	12	{Y C} {el D} {río N} {nace V} {, O} {cual Q} {tropel N} {de P} {ovejas N}	B	"oracional"	"cp01"
disco010t_0201_annot	13	{que Q} {va V} {dejando V} {en P} {las D} {filudas N} {rocas G}	IB	"oracional
enlace_od_verb"	"cp01
ld02"
disco010t_0201_annot	14	{enredado V} {el D} {vellón N} {de P} {su D} {espumas N}	I	"enlace_od_verb"	"ld02"
disco010t_0202_annot	1	{Copia D} {el D} {lago N} {en P} {sus D} {vidrios N} {palpitantes G}	B	"sirrem_adj_adv"	"pp10"
disco010t_0202_annot	2	{cuanto A} {se Q} {asoma V} {en P} {su D} {contorno N} {vago G} {, O}	I	"sirrem_adj_adv"	"pp10"
disco010t_0202_annot	3	{como C} {si C} {fuera V} {el D} {voluptuoso G} {halago N}	B	"sirrem_noun_prep"	"pp05"
disco010t_0202_annot	4	{de P} {una D} {coquetería N} {de P} {gigantes N}	I	"sirrem_noun_prep"	"pp05"
disco010t_0202_annot	5	{Llega V} {un D} {río N} {cual Q} {sarta N} {de P} {diamantes N} {; O}	O	""	""
disco010t_0202_annot	6	{y C} {, O} {por P} {virtud N} {de P} {milagroso G} {mago N} {, O}	O	""	""
disco010t_0202_annot	7	{en P} {el D} {fondo N} {del P} {bosque N} {, O} {deja V} {un D} {lago N}	O	""	""
disco010t_0202_annot	8	{como C} {un D} {collar N} {de P} {chispas N} {relumbrantes G} {. O}	O	""	""
disco010t_0202_annot	9	{Al P} {ver V} {el D} {lago N} {, O} {entonces A} {, O} {se Q} {dijera V}	O	""	""
disco010t_0202_annot	10	{que C} {la D} {larga G} {serpiente N} {que Q} {antes A} {era V}	B	"enlace_subj_verb"	"ld01"
disco010t_0202_annot	11	{se Q} {ha V} {ensortijado V} {entre P} {la D} {selva N} {hosca G} {; O}	I	"enlace_subj_verb"	"ld01"
disco010t_0202_annot	12	{porque C} {así A} {son V} {, O} {en P} {la D} {montaña N} {andina G} {, O}	O	""	""
disco010t_0202_annot	13	{el D} {río N} {una D} {serpiente N} {que Q} {camina V}	B	"enlace_od_verb"	"ld02"
