n	lnTxt	etiquetado	nbSyl	met	metNoExtra	lnTyp	match
dario	En labrarse su ruina, ¡qué afanoso!	En labrarse su ruina, ¡qué afanoso!	11	3 6 8 10	3 6 8 10	Endecasílabo melódico largo	1.0
dario	En huir de sus laureles, ¡qué porfiado!	En huir de sus laureles, ¡qué porfiado!	11	2 6 8 10	2 6 8 10	Endecasílabo heroico largo	1.0
dario	–Un porvenir y gloria ha despreciado.	   –Un porvenir y gloria ha despreciado.	11	1 4 6 7 10	1 4 6 10	Endecasílabo sáfico corto pleno	0.9
dario	Es un loco, no más: ¡es lastimoso!	 Es un loco, no más: ¡es lastimoso!	11	1 2 3 5 6 7 10	1 3 6 10	Endecasílabo melódico corto	0.7
dario	¡Cómo corre, miradle, presuroso,	¡Cómo corre, miradle, presuroso,	11	1 3 6 10	1 3 6 10	Endecasílabo melódico corto	1.0
dario	a hondo abismo! ¡Detente, desastrado!»	a hondo abismo! ¡Detente, desastrado!»	12	2 4 7 11	-	Dodecasílabo	1.0
dario	Tal grita el mundo en sus delirios vanos,	   Tal grita el mundo en sus delirios vanos,	11	1 2 4 8 10	1 4 8 10	Endecasílabo sáfico puro pleno	0.9
dario	al mirar de Bernal el santo anhelo.	al mirar de Bernal el santo anhelo.	11	3 6 8 10	3 6 8 10	Endecasílabo melódico largo	1.0
dario	El sigue, con la fe de los cristianos	El sigue, con la fe de los cristianos	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
dario	por el camino que conduce al Cielo;	   por el camino que conduce al Cielo;	11	4 8 10	4 8 10	Endecasílabo sáfico puro	1.0
dario	y mientras tanto, Dios baja a sus manos	y mientras tanto, Dios baja a sus manos	11	4 6 7 10	4 6 10	Endecasílabo sáfico corto	0.9
dario	y le infunde vigor, paz y consuelo.	y le infunde vigor, paz y consuelo.	11	3 6 7 10	3 6 10	Endecasílabo melódico puro	0.9
dario	Sé que amas a otro; que olvidaste todos	Sé que amas a otro; que olvidaste todos	11	1 2 4 8 10	1 4 8 10	Endecasílabo sáfico puro pleno	0.9
dario	los versitos que te hice. ¡Bravo! ¡Bravo!	los versitos que te hice. ¡Bravo! ¡Bravo!	11	3 6 8 10	3 6 8 10	Endecasílabo melódico largo	1.0
dario	Esto se llama, pues, dar en el clavo	Esto se llama, pues, dar en el clavo	11	1 4 7 10	1 4 10	Endecasílabo sáfico difuso pleno	0.9
dario	y divertirse amando de mil modos.	y divertirse amando de mil modos.	11	4 6 9 10	4 6 10	Endecasílabo sáfico corto	0.9
dario	Que amen de veras los que están beodos	   Que amen de veras los que están beodos	11	1 4 8 10	1 4 8 10	Endecasílabo sáfico puro pleno	1.0
dario	de platonismo fútil; el esclavo	de platonismo fútil; el esclavo	11	4 6 10	4 6 10	Endecasílabo sáfico corto	1.0
dario	de amadas de novela, y el que al cabo	de amadas de novela y el que   al cabo	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
dario	se pierde de esa senda en los recodos.	se pierde de esa senda en los recodos.	11	2 4 6 10	2 4 6 10	Endecasílabo heroico corto	1.0
dario	Pero ¿amar tú? No entiendo ese vocablo.	   Pero ¿amar tú? No entiendo ese vocablo.	11	3 4 5 6 7 10	3 6 10	Endecasílabo melódico puro	0.7
dario	Y si me amabas, dices: muy mal hecho.	Y si me amabas, dices: muy mal hecho.	11	4 6 8 9 10	4 6 8 10	Endecasílabo sáfico largo	0.9
dario	¿Me olvidaste? ¡Sublime! ¡Voto al diablo!	¿Me olvidaste? ¡Sublime! ¡Voto al diablo!	11	3 6 8 10	3 6 8 10	Endecasílabo melódico largo	1.0
dario	Y no hay que arrepentirse; a lo hecho, pecho.	   Y no hay que arrepentirse; a lo hecho, pecho.	11	2 6 8 10	2 6 8 10	Endecasílabo heroico largo	1.0
dario	Mira, no es broma, con franqueza te hablo:	Mira, no es broma, con franqueza te hablo:	11	1 3 4 8 10	1 4 8 10	Endecasílabo sáfico puro pleno	0.9
dario	sigue en tu nuevo amor, y... ¡buen provecho!	sigue en tu nuevo amor, y... ¡buen provecho!	11	1 4 6 8 10	1 4 6 8 10	Endecasílabo sáfico pleno	1.0
dario	Ninfa del prado, que a la vega sales	Ninfa del prado, que a la vega sales	11	1 4 8 10	1 4 8 10	Endecasílabo sáfico puro pleno	1.0
dario	vertiendo aromas y regando flores;	vertiendo aromas y regando flores;	11	2 4 8 10	2 4 8 10	Endecasílabo sáfico largo pleno	1.0
dario	que te meces en juncos tembladores	que te meces en juncos tembladores	11	3 6 10	3 6 10	Endecasílabo melódico puro	1.0
dario	a la orilla de plácidos raudales;	a la orilla de plácidos raudales;	11	3 6 10	3 6 10	Endecasílabo melódico puro	1.0
dario	que te bañas en líquidos cristales	   que te bañas en líquidos cristales	11	3 6 10	3 6 10	Endecasílabo melódico puro	1.0
dario	al son del aire que murmura amores,	al son del aire que murmura amores,	11	2 4 8 10	2 4 8 10	Endecasílabo sáfico largo pleno	1.0
dario	respóndeme: ¿has probado los dulzores	respóndeme: ¿has probado los dulzores	11	2 4 6 10	2 4 6 10	Endecasílabo heroico corto	1.0
dario	de la miel que se guarda en los panales?	de la miel que se guarda en los panales?	11	3 6 10	3 6 10	Endecasílabo melódico puro	1.0
dario	Ninfa del prado: si probaste un día	   Ninfa del prado: si probaste un día	11	1 4 8 9 10	1 4 8 10	Endecasílabo sáfico puro pleno	0.9
dario	la miel de los panales regalada,	la miel de los panales regalada,	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
dario	¿no es verdad que esa miel es ambrosía?	¿no es verdad que esa miel es ambrosía?	11	1 3 4 6 7 10	1 3 6 10	Endecasílabo melódico corto	0.8
dario	Pues para el alma ardiente, enamorada,	   Pues para el alma ardiente, enamorada,	11	4 6 10	4 6 10	Endecasílabo sáfico corto	1.0
dario	hay una miel más dulce todavía,	hay una mi~el más dulce todavía	11	1 4 5 6 10	1 4 6 10	Endecasílabo sáfico corto pleno	0.9
dario	y es el sí de los labios de una amada.	y es el sí de los labios de una amada.	11	1 3 6 8 10	1 3 6 8 10	Endecasílabo melódico pleno	1.0
dario	Allá en la hermosa tierra del Oriente,	Allá en la hermosa tierra del Oriente,	11	2 4 6 10	2 4 6 10	Endecasílabo heroico corto	1.0
dario	cuando Febo sus rayos encendía,	cuando Febo sus rayos encendía,	11	3 6 10	3 6 10	Endecasílabo melódico puro	1.0
dario	la estatua de Memnón frases decía	la estatua de Memnón frases decía	11	2 6 7 10	2 6 10	Endecasílabo heroico puro	0.9
dario	en un lenguaje incomprensible, ingente.	en un lenguaje incomprensible, ingente.	11	2 4 8 10	2 4 8 10	Endecasílabo sáfico largo pleno	1.0
dario	Cuando de Unión el Sol resplandeciente	   Cuando de Unión el Sol resplandeciente	11	4 6 10	4 6 10	Endecasílabo sáfico corto	1.0
dario	en su orto anuncie el venturoso día	en su orto anuncie el venturoso día	11	2 4 8 10	2 4 8 10	Endecasílabo sáfico largo pleno	1.0
dario	que al Centro de la América sonría	que al Centro de la América sonría	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
dario	y llene de entusiasmo un Continente,	y llene de entusiasmo un Continente, 	11	2 6 7 10	2 6 10	Endecasílabo heroico puro	0.9
dario	y cuando el grito por doquier se extienda	   y cuando el grito por doquier se extienda	11	4 8 10	4 8 10	Endecasílabo sáfico puro	1.0
dario	que dé la buena nueva a todo el mundo	que dé la buena nueva a todo el mundo	11	2 4 6 8 10	2 4 6 8 10	Endecasílabo heroico pleno	1.0
dario	y en cada pecho el patriotismo encienda	y en cada pecho el patriotismo encienda	11	2 4 8 10	2 4 8 10	Endecasílabo sáfico largo pleno	1.0
dario	con ardiente fervor puro y profundo;	   con ardiente fervor puro y profundo;	11	3 6 7 10	3 6 10	Endecasílabo melódico puro	0.9
dario	¡un himno cantará de gloria, entonces,	¡un himno cantará de gloria, entonces,	11	1 2 6 8 10	2 6 8 10	Endecasílabo heroico largo	0.9
dario	lleno de vida, el insensible bronce!	lleno de vida, el insensible bronce!	11	1 4 8 10	1 4 8 10	Endecasílabo sáfico puro pleno	1.0
dario	Yo te daría del callado ambiente	Yo te daría del callado ambiente	11	1 4 8 10	1 4 8 10	Endecasílabo sáfico puro pleno	1.0
dario	el beso perfumado y misterioso;	el beso perfumado y misterioso;	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
dario	te daría el enjambre vaporoso	te daría el enjambre vaporoso	11	3 6 10	3 6 10	Endecasílabo melódico puro	1.0
dario	de sueños que se agitan en mi mente;	de sueños que se agitan en mi mente;	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
dario	los fulgores del alba en el Oriente	   los fulgores del alba en el Oriente	11	3 6 10	3 6 10	Endecasílabo melódico puro	1.0
dario	del arroyo el suspiro cadencioso,	del arroyo el suspiro cadencioso,	11	3 6 10	3 6 10	Endecasílabo melódico puro	1.0
dario	los rayos del lucero primoroso,	los rayos del lucero primoroso,	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
dario	las linfas claras de la mansa fuente.	las linfas claras de la mansa fuente.	11	2 4 8 10	2 4 8 10	Endecasílabo sáfico largo pleno	1.0
dario	Calma, pues, ¡oh mujer!, mi devaneo,	   Calma, pues, ¡oh mujer!, mi devaneo,	11	1 4 6 10	1 4 6 10	Endecasílabo sáfico corto pleno	1.0
dario	y no seas conmigo tan ingrata;	y no seas conmigo tan ingrata;	11	2 3 6 10	2 6 10	Endecasílabo heroico puro	0.9
dario	en ti la luz de mi esperanza veo	en ti la luz de mi esperanza veo	11	2 4 8 10	2 4 8 10	Endecasílabo sáfico largo pleno	1.0
dario	y tu mirar me enciende y me arrebata…	   y tu mirar me enciende y me arrebata…	13	4 7 12	-	Tridecasílabo	1.0
dario	–Señor poeta, vaya usté a paseo;	–Señor poeta, vaya usté a paseo;	11	2 4 6 8 10	2 4 6 8 10	Endecasílabo heroico pleno	1.0
dario	¡otros hay que me ofrecen mucha plata!	¡otros hay que me ofrecen mucha plata!	11	1 3 6 8 10	1 3 6 8 10	Endecasílabo melódico pleno	1.0
dario	¿Qué es?... ya retiembla el imponente muro,	¿Qué es?... ya retiembla el imponente muro,	11	1 2 4 8 10	1 4 8 10	Endecasílabo sáfico puro pleno	0.9
dario	el gladiador desciñe sus laureles,	el gladiador desciñe sus laureles,	11	4 6 10	4 6 10	Endecasílabo sáfico corto	1.0
dario	y caen los dorados chapiteles	y caen los dorados chapiteles	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
dario	y el Capitolio cruje mal seguro.	y el Capitolio cruje mal seguro.	11	4 6 8 10	4 6 8 10	Endecasílabo sáfico largo	1.0
dario	Ya el oráculo calla ante el conjuro	Ya el oráculo calla ante el conjuro	11	1 3 6 10	1 3 6 10	Endecasílabo melódico corto	1.0
dario	y se escucha el trotar de los corceles,	y se escucha el trotar de los corceles,	11	3 6 10	3 6 10	Endecasílabo melódico puro	1.0
dario	el rodar de los rotos anaqueles	el rodar de los rotos anaqueles	11	3 6 10	3 6 10	Endecasílabo melódico puro	1.0
dario	y el templo está callado, solo, oscuro;	y el templo está callado, solo, oscuro;	11	2 4 6 8 10	2 4 6 8 10	Endecasílabo heroico pleno	1.0
dario	ya llegaron tu huestes giganteas,	ya llegaron tu huestes giganteas,	11	1 3 6 10	1 3 6 10	Endecasílabo melódico corto	1.0
dario	y tiembla de pavor la impía corte;	y tiembla de pavor la impía corte;	11	2 6 8 10	2 6 8 10	Endecasílabo heroico largo	1.0
dario	el imperio vetusto se desploma;	el imperio vetusto se desploma;	11	3 6 10	3 6 10	Endecasílabo melódico puro	1.0
dario	y al resplandor de enrojecidas teas	y al resplandor de enrojecidas teas	11	4 8 10	4 8 10	Endecasílabo sáfico puro	1.0
dario	ya descienden los Bárbaros del Norte	ya descienden los Bárbaros del Norte	11	1 3 6 10	1 3 6 10	Endecasílabo melódico corto	1.0
dario	y a su empuje brutal ¡ya cae Roma!...	y a su empuje brutal ¡ya cae Roma!...	11	3 6 7 8 10	3 6 8 10	Endecasílabo melódico largo	0.9
dario	Aroma puro y ámbar delicado,	aroma puro y   ámbar delicado	11	2 4 6 10	2 4 6 10	Endecasílabo heroico corto	1.0
dario	miel sabrosa que liban las abejas,	miel sabrosa que liban las abejas,	11	1 3 6 10	1 3 6 10	Endecasílabo melódico corto	1.0
dario	lo blanco del vellón de las ovejas,	lo blanco del vellón de las ovejas, 	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
dario	lo fresco de las flores del granado;	lo fresco de las flores del granado;	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
dario	el pétalo del lirio perfumado;	el pétalo del lirio perfumado; 	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
dario	ojos llenos de ardor, bocas bermejas,	ojos llenos de ardor, bocas bermejas, 	11	1 3 6 7 10	1 3 6 10	Endecasílabo melódico corto	0.9
dario	besos de fuego, enamoradas quejas,	besos de fuego, enamoradas quejas, 	11	1 4 8 10	1 4 8 10	Endecasílabo sáfico puro pleno	1.0
dario	caricias de la amada y el amado;	caricias de la amada y   el amado	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
dario	fruición de gozo, manantial de vida,	fruición de gozo, manantial de vida,	11	2 4 8 10	2 4 8 10	Endecasílabo sáfico largo pleno	1.0
dario	reflejos de divinos luminares,	reflejos de divinos luminares, 	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
dario	pasión intensa en lo interior nacida;	pasión intensa en lo interior nacida;	11	2 4 8 10	2 4 8 10	Endecasílabo sáfico largo pleno	1.0
dario	el himno celestial de los hogares…	el himno celestial de los hogares…	12	2 6 11	-	Dodecasílabo	1.0
dario	Con eso sueña el alma entristecida,	Con eso sueña el alma entristecida, 	11	2 4 6 10	2 4 6 10	Endecasílabo heroico corto	1.0
dario	al rumor del Cantar de los Cantares.	al rumor del Cantar de los Cantares.	11	3 6 10	3 6 10	Endecasílabo melódico puro	1.0
dario	Sé que te envidia el alba, tierna niña	Sé que te envidia el alba, tierna niña	11	1 4 6 8 10	1 4 6 8 10	Endecasílabo sáfico pleno	1.0
dario	y no lo dudes, porque vierta flores	y no lo dudes, porque vierta flores	11	2 4 8 10	2 4 8 10	Endecasílabo sáfico largo pleno	1.0
dario	y entre galas de vívidos colores	y entre galas de vívidos colores	11	3 6 10	3 6 10	Endecasílabo melódico puro	1.0
dario	veste de rosas a sus formas ciña.	veste de rosas a sus formas ciña.	11	1 4 8 10	1 4 8 10	Endecasílabo sáfico puro pleno	1.0
dario	Que hay en tu boca mieles de una viña	que hay   en tu boca mieles de una viña	11	1 4 6 8 10	1 4 6 8 10	Endecasílabo sáfico pleno	1.0
dario	que quisiera libar soñando amores;	que quisiera libar soñando amores;	11	3 6 8 10	3 6 8 10	Endecasílabo melódico largo	1.0
dario	que hay en tus labios todos los dulzores	que hay   en tus labios todos los dulzores	11	1 4 6 10	1 4 6 10	Endecasílabo sáfico corto pleno	1.0
dario	del ambarino néctar de la piña.	del ambarino néctar de la piña.	11	4 6 10	4 6 10	Endecasílabo sáfico corto	1.0
dario	Y si es verdad que es dulce en la mañana	   Y si es verdad que es dulce en la mañana	11	2 4 5 6 10	2 4 6 10	Endecasílabo heroico corto	0.9
dario	el beso que en la gota del rocío	el beso que en la gota del rocío	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
dario	manda el alba a la flor fresca y lozana,	manda el alba a la flor fresca y lozana,	11	1 3 6 7 10	1 3 6 10	Endecasílabo melódico corto	0.9
dario	en misterioso y regalado envío;	  en misterioso y regalado envío;	11	4 8 10	4 8 10	Endecasílabo sáfico puro	1.0
dario	es tu boca más dulce, ¡mi sultana!	es tu boca más dulce, ¡mi sultana!	11	1 3 5 6 10	1 3 6 10	Endecasílabo melódico corto	0.9
dario	Más dulces son tus besos, ¡amor mío!	Más dulces son tus besos, ¡amor mío!	11	1 2 4 6 9 10	2 4 6 10	Endecasílabo heroico corto	0.8
dario	Una noche en que el aire se derrama	   Una noche en que el aire se derrama	11	1 3 6 10	1 3 6 10	Endecasílabo melódico corto	1.0
dario	susurrando tranquilo en la maleza,	susurrando tranquilo en la maleza,	11	3 6 10	3 6 10	Endecasílabo melódico puro	1.0
dario	un niño juguetón, que a andar empieza,	un niño juguetón, que a andar empieza,	11	1 2 6 8 10	2 6 8 10	Endecasílabo heroico largo	0.9
dario	viendo la luna que su luz derrama;	viendo la luna que su luz derrama;	11	1 4 8 10	1 4 8 10	Endecasílabo sáfico puro pleno	1.0
dario	un pájaro que canta en una rama;	   un pájaro que canta en una rama;	11	1 2 6 8 10	2 6 8 10	Endecasílabo heroico largo	0.9
dario	yo, viendo de tus ojos la pureza,	yo, viendo de tus ojos la pureza,	11	1 2 6 10	2 6 10	Endecasílabo heroico puro	0.9
dario	reclinada en tu seno mi cabeza;	reclinada en tu seno mi cabeza;	11	3 6 10	3 6 10	Endecasílabo melódico puro	1.0
dario	y tú, sentada sobre fresca grama.	y tú, sentada sobre fresca grama.	11	2 4 8 10	2 4 8 10	Endecasílabo sáfico largo pleno	1.0
dario	Yo, recordando los pasados días,	  Yo, recordando los pasados días,	11	1 4 8 10	1 4 8 10	Endecasílabo sáfico puro pleno	1.0
dario	nuestros semblantes dulces, halagüeños;	nuestros semblantes dulces halageños	11	4 6 10	4 6 10	Endecasílabo sáfico corto	1.0
dario	tú a veces recitando poesías...	tú a veces recitando poesías...	11	1 2 6 10	2 6 10	Endecasílabo heroico puro	0.9
dario	Viendo al niño los dos, siempre risueños.	   Viendo al niño los dos, siempre risueños.	11	1 3 6 7 10	1 3 6 10	Endecasílabo melódico corto	0.9
dario	¡Ah, qué sueños de castas alegrías!	¡Ah, qué sueños de castas alegrías!	11	1 2 3 6 10	1 3 6 10	Endecasílabo melódico corto	0.9
dario	¡Ah, divina ilusión..., divinos sueños!	¡Ah, divina ilusión..., divinos sueños!	11	1 3 6 8 10	1 3 6 8 10	Endecasílabo melódico pleno	1.0
dario	Anoche tuve un sueño, prenda mía,	   Anoche tuve un sueño, prenda mía,	11	2 4 5 6 8 10	2 4 6 8 10	Endecasílabo heroico pleno	0.9
dario	en que te vi a través de mi deseo,	en que te vi a través de mi deseo,	11	4 6 10	4 6 10	Endecasílabo sáfico corto	1.0
dario	como siempre con ansia yo te veo	como siempre con ansia yo te veo	11	3 6 8 10	3 6 8 10	Endecasílabo melódico largo	1.0
dario	en el fondo del alma cada día.	en el fondo del alma cada día.	11	3 6 8 10	3 6 8 10	Endecasílabo melódico largo	1.0
dario	A través de una gasa te veía,	   A través de una gasa te veía,	11	3 4 6 10	3 6 10	Endecasílabo melódico puro	0.9
dario	que el ambiente movía en su aleteo;	que el ambiente movía en su aleteo;	11	3 6 10	3 6 10	Endecasílabo melódico puro	1.0
dario	sobre tu frente flores blancas creo	sobre tu frente flores blancas creo	11	4 6 8 10	4 6 8 10	Endecasílabo sáfico largo	1.0
dario	que en mi delirio ardiente percibía,	que en mi delirio ardiente percibía,	11	4 6 10	4 6 10	Endecasílabo sáfico corto	1.0
dario	y presto un rayo de la luz del cielo	   y presto un rayo de la luz del cielo	11	2 3 4 8 10	2 4 8 10	Endecasílabo sáfico largo pleno	0.9
dario	iluminó tu frente inmaculada;	iluminó tu frente inmaculada;	11	4 6 10	4 6 10	Endecasílabo sáfico corto	1.0
dario	me miré junto a ti..., vi con anhelo	me miré junto a ti..., vi con anhelo	11	3 4 6 7 10	3 6 10	Endecasílabo melódico puro	0.8
dario	tu sonrisa de luz de la alborada,	   tu sonrisa de luz de la alborada,	11	3 6 10	3 6 10	Endecasílabo melódico puro	1.0
dario	y lloré de placer... ¡Tenías velo	y lloré de placer... ¡Tenías velo	11	3 6 8 10	3 6 8 10	Endecasílabo melódico largo	1.0
dario	y corona de virgen desposada!	y corona de virgen desposada!	11	3 6 10	3 6 10	Endecasílabo melódico puro	1.0
dario	Bella es la rosa blanca, guarnecida	Bella es la rosa blanca, guarnecida	11	1 2 4 6 10	2 4 6 10	Endecasílabo heroico corto	0.9
dario	de temblador rocío transparente,	de temblador rocío transparente,	11	4 6 10	4 6 10	Endecasílabo sáfico corto	1.0
dario	cuando sonríe en el lejano Oriente	cuando sonríe en el lejano Oriente	11	4 8 10	4 8 10	Endecasílabo sáfico puro	1.0
